framework,table_name,field_name,cdm_isRequired,bbIsRequired,cdmDatatype,bbConstraintMinGE,bbConstraintMinGT,bbConstraintMaxLE,bbConstraintMaxLT,bbDatatype,cdm_isPrimaryKey,bbIsPrimaryKey,cdm_isForeignKey,bbIsForeignKey,fkTableName,fkFieldName,fkDomain,fkClass,unique DQ identifiers,userGuidance,etlConventions,bbAdditionalUserGuidance,bbEtlNotes
cdm,drug_exposure,route_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,This field houses the verbatim value from the source data representing the drug route.,This information may be called something different in the source data but the field is meant to contain a value indicating when and how a drug was given to a patient. This source value is mapped to a standard concept which is stored in the ROUTE_CONCEPT_ID field.,,
cdm,drug_exposure,dose_unit_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,This field houses the verbatim value from the source data representing the dose unit of the drug given.,This information may be called something different in the source data but the field is meant to contain a value indicating the unit of dosage of drug given to the patient. This is an older column and will be deprecated in an upcoming version.,,
cdm,drug_exposure,sig,FALSE,FALSE,varchar(MAX),,,,,varchar(MAX),FALSE,FALSE,FALSE,FALSE,,,,,,This is the verbatim instruction for the drug as written by the provider.,"Put the written out instructions for the drug as it is verbatim in the source, if available.",,
cdm,location_history,end_date,FALSE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,The date the relationship ended,,,
omopdb,location_history,end_iso_interval,,FALSE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,Generalization of start_date allowing for approximate dates.Both endpoints specified to specific date (or datetime) to establish range. Use identical start/end to indicate known date(time).,"Use ISO 8601-2 standard. Unknown start is ""/YYYY-MM-DD…""; unknown end is ""YYYY-MM-DD/"". For single date-events use identical start/end components."
cdm,drug_strength,amount_value,FALSE,FALSE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,The numeric value or the amount of active ingredient contained within the drug product.,,,
cdm,drug_strength,numerator_value,FALSE,FALSE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,The concentration of the active ingredient contained within the drug product.,,,
cdm,drug_strength,denominator_value,FALSE,FALSE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,"The amount of total liquid (or other divisible product, such as ointment, gel, spray, etc.).",,,
cdm,measurement,measurement_source_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"This is the concept representing the MEASUREMENT_SOURCE_VALUE and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Measurement necessary for a given analytic use case. Consider using MEASUREMENT_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.","If the MEASUREMENT_SOURCE_VALUE is coded in the source data using an OMOP supported vocabulary put the concept id representing the source value here. If not available, set to 0.",,
cdm,measurement,measurement_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Type Concept,,,"This field can be used to determine the provenance of the Measurement record, as in whether the measurement was from an EHR system, insurance claim, registry, or other sources.","Choose the MEASUREMENT_TYPE_CONCEPT_ID that best represents the provenance of the record, for example whether it came from an EHR record or billing claim. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,metadata,metadata_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,,
cdm,metadata,metadata_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,,
cdm,procedure_occurrence,modifier_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,The modifiers are intended to give additional information about the procedure but as of now the vocabulary is under review.,"It is up to the ETL to choose how to map modifiers if they exist in source data. These concepts are typically distinguished by 'Modifier' concept classes (e.g., 'CPT4 Modifier' as part of the 'CPT4' vocabulary). If there is more than one modifier on a record, one should be chosen that pertains to the procedure rather than provider. If not available, set to 0. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?conceptClass=CPT4+Modifier&conceptClass=HCPCS+Modifier&vocabulary=CPT4&vocabulary=HCPCS&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,drug_strength,box_size,FALSE,FALSE,integer,,,,,integer,FALSE,FALSE,FALSE,FALSE,,,,,,The number of units of Clinical Branded Drug or Quantified Clinical or Branded Drug contained in a box as dispensed to the patient.,,,
cdm,drug_strength,invalid_reason,FALSE,FALSE,varchar(1),,,,,varchar(1),FALSE,FALSE,FALSE,FALSE,,,,,,"Reason the concept was invalidated. Possible values are D (deleted), U (replaced with an update) or NULL when valid_end_date has the default value.",,,
cdm,fact_relationship,fact_id_1,TRUE,TRUE,bigint,,,,,bigint,FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,fact_relationship,fact_id_2,TRUE,TRUE,bigint,,,,,bigint,FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,note,note_class_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"A Standard Concept Id representing the HL7 LOINC
Document Type Vocabulary classification of the note.",Map the note classification to a Standard Concept. For more information see the ETL Conventions in the description of the NOTE table. [AcceptedConcepts](https://athena.ohdsi.org/search-terms/terms?standardConcept=Standard&conceptClass=Doc+Kind&conceptClass=Doc+Role&conceptClass=Doc+Setting&conceptClass=Doc+Subject+Matter&conceptClass=Doc+Type+of+Service&domain=Meas+Value&page=1&pageSize=15&query=). This Concept can alternatively be represented by concepts with the relationship 'Kind of (LOINC)' to [706391](https://athena.ohdsi.org/search-terms/terms/706391) (Note).,"We don't expect to use this table, at least not initially.",
cdm,note,note_event_field_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,"We don't expect to use this table, at least not initially.",
cdm,note_nlp,note_nlp_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,"We don't expect to use this table, at least not initially.",
cdm,location,location_id,TRUE,TRUE,bigint,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,The unique key given to a unique Location.,Each instance of a Location in the source data should be assigned this unique key.,,
cdm,location,latitude,FALSE,FALSE,float,-90,,90,,float,FALSE,FALSE,FALSE,FALSE,,,,,,The geocoded latitude.,,,"Decimal, not deg/min/sec"
cdm,location,longitude,FALSE,FALSE,float,-180,,180,,float,FALSE,FALSE,FALSE,FALSE,,,,,,The geocoded longitude.,,,"Decimal, not deg/min/sec"
cdm,location,state,FALSE,FALSE,varchar(2),,,,,varchar(2),FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,location,county,FALSE,FALSE,varchar(20),,,,,varchar(20),FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,location,address_1,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,This is the first line of the address.,,,
cdm,location,address_2,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,s,,,,,This is the second line of the address,,,
cdm,location,city,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,location,location_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,,"Put the verbatim value for the location here, as it shows up in the source.",,
cdm,location,zip,FALSE,FALSE,varchar(9),,,,,varchar(9),FALSE,FALSE,FALSE,FALSE,,,,,,,"Zip codes are handled as strings of up to 9 characters length. For US addresses, these represent either a 3-digit abbreviated Zip code as provided by many sources for patient protection reasons, the full 5-digit Zip or the 9-digit (ZIP + 4) codes. Unless for specific reasons analytical methods should expect and utilize only the first 3 digits. For international addresses, different rules apply.",,
cdm,note_nlp,note_nlp_source_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,"We don't expect to use this table, at least not initially.",
cdm,location_history,entity_id,TRUE,TRUE,bigint,,,,,uuid,FALSE,FALSE,FALSE,FALSE,,,,,,,"The unique identifier for the entity. References either person_id, provider_id, or care_site_id, depending on domain_id.",,
cdm,location_history,start_date,TRUE,TRUE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,The date the relationship started,,,
omopdb,location_history,start_iso_interval,,TRUE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,Generalization of start_date allowing for approximate dates. Both endpoints specified to specific date (or datetime) to establish range. Use identical start/end to indicate known date(time).,
cdm,measurement,measurement_date,TRUE,TRUE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,Use this date to determine the date of the measurement.,"If there are multiple dates in the source data associated with a record such as order_date, draw_date, and result_date, choose the one that is closest to the date the sample was drawn from the patient.",,
omopdb,measurement,measurement_iso_interval,,TRUE,,,,,,varchar(55),,FALSE,,FALSE,,,,,,,,Generalized date (interval) allowing for approximate date(time) of measurement. Both endpoints specified to specific date (or datetime) to establish range. Use identical start/end to indicate known date(time).,"Use ISO 8601-2 standard. Unknown start is ""/YYYY-MM-DD…""; unknown end is ""YYYY-MM-DD/"". For single date-events use identical start/end components."
cdm,note,note_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Type Concept,,,The provenance of the note. Most likely this will be EHR.,"Put the source system of the note, as in EHR record. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?standardConcept=Standard&domain=Type+Concept&page=1&pageSize=15&query=).","We don't expect to use this table, at least not initially.",
cdm,location_history,domain_id,TRUE,TRUE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,,"The domain of the entity that is related to the location. Either PERSON, PROVIDER, or CARE_SITE.",,
cdm,measurement,measurement_id,TRUE,TRUE,bigint,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,The unique key given to a Measurement record for a Person. Refer to the ETL for how duplicate Measurements during the same Visit were handled.,"Each instance of a measurement present in the source data should be assigned this unique key. In some cases, a person can have multiple records of the same measurement within the same visit. It is valid to keep these duplicates and assign them individual, unique, MEASUREMENT_IDs, though it is up to the ETL how they should be handled.",,
cdm,drug_strength,numerator_unit_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,The Concept representing the Unit of measure for the concentration of active ingredient.,,,
cdm,observation,obs_event_field_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"If the Observation record is related to another record in the database, this field is the CONCEPT_ID that identifies which table the primary key of the linked record came from.",Put the CONCEPT_ID that identifies which table and field the OBSERVATION_EVENT_ID came from.,,
cdm,observation,observation_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"The OBSERVATION_CONCEPT_ID field is recommended for primary use in analyses, and must be used for network studies.","The CONCEPT_ID that the OBSERVATION_SOURCE_CONCEPT_ID maps to. There is no specified domain that the Concepts in this table must adhere to. The only rule is that records with Concepts in the Condition, Procedure, Drug, Measurement, or Device domains MUST go to the corresponding table.",,
cdm,observation,observation_source_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"This is the concept representing the OBSERVATION_SOURCE_VALUE and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Observation necessary for a given analytic use case. Consider using OBSERVATION_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.","If the OBSERVATION_SOURCE_VALUE is coded in the source data using an OMOP supported vocabulary put the concept id representing the source value here. If not available, set to 0.",,
cdm,measurement,measurement_datetime,FALSE,FALSE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,"This is not required, though it is in v6. If a source does not specify datetime the convention is to set the time to midnight (00:00:0000)",,Only fill if related iso_interval field indicates a known single date(time)
cdm,metadata,metadata_date,FALSE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,metadata,metadata_datetime,FALSE,FALSE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,measurement,value_as_number,FALSE,FALSE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,"This is the numerical value of the Result of the Measurement, if available. Note that measurements such as blood pressures will be split into their component parts i.e. one record for systolic, one record for diastolic.","If there is a negative value coming from the source, set the VALUE_AS_NUMBER to NULL, with the exception of the following Measurements (listed as LOINC codes):<br>-  [1925-7](https://athena.ohdsi.org/search-terms/terms/3003396) Base excess in Arterial blood by calculation - [1927-3](https://athena.ohdsi.org/search-terms/terms/3002032) Base excess in Venous blood by calculation - [8632-2](https://athena.ohdsi.org/search-terms/terms/3006277) QRS-Axis - [11555-0](https://athena.ohdsi.org/search-terms/terms/3012501) Base excess in Blood by calculation - [1926-5](https://athena.ohdsi.org/search-terms/terms/3003129) Base excess in Capillary blood by calculation - [28638-5](https://athena.ohdsi.org/search-terms/terms/3004959) Base excess in Arterial cord blood by calculation [28639-3](https://athena.ohdsi.org/search-terms/terms/3007435) Base excess in Venous cord blood by calculation",,
cdm,measurement,range_low,FALSE,FALSE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,Ranges have the same unit as the VALUE_AS_NUMBER. These ranges are provided by the source and should remain NULL if not given.,If reference ranges for upper and lower limit of normal as provided (typically by a laboratory) these are stored in the RANGE_HIGH and RANGE_LOW fields. This should be set to NULL if not provided.,,
cdm,measurement,range_high,FALSE,FALSE,float,,,,,float,FALSE,FALSE,FALSE,FALSE,,,,,,Ranges have the same unit as the VALUE_AS_NUMBER. These ranges are provided by the source and should remain NULL if not given.,If reference ranges for upper and lower limit of normal as provided (typically by a laboratory) these are stored in the RANGE_HIGH and RANGE_LOW fields. This should be set to NULL if not provided.,,
cdm,observation,observation_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Type Concept,,,"This field can be used to determine the provenance of the Observation record, as in whether the measurement was from an EHR system, insurance claim, registry, or other sources.","Choose the OBSERVATION_TYPE_CONCEPT_ID that best represents the provenance of the record, for example whether it came from an EHR record or billing claim. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,measurement,operator_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"The meaning of Concept [4172703](https://athena.ohdsi.org/search-terms/terms/4172703) for '=' is identical to omission of a OPERATOR_CONCEPT_ID value. Since the use of this field is rare, it's important when devising analyses to not to forget testing for the content of this field for values different from =.","Operators are <, <=, =, >=, > and these concepts belong to the 'Meas Value Operator' domain. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Meas+Value+Operator&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,payer_plan_period,payer_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,This field represents the organization who reimburses the provider which administers care to the Person.,"Map the Payer directly to a standard CONCEPT_ID. If one does not exists please contact the vocabulary team. There is no global controlled vocabulary available for this information. The point is to stratify on this information and identify if Persons have the same payer, though the name of the Payer is not necessary. If not available, set to 0. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Payer&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,payer_plan_period,payer_source_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,"If the source data codes the Payer in an OMOP supported vocabulary store the concept_id here. If not available, set to 0.",,
cdm,observation_period,period_type_concept_id,TRUE,TRUE,Integer,0,,2147483647,,Integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Type Concept,,,"This field can be used to determine the provenance of the Observation Period as in whether the period was determined from an insurance enrollment file, EHR healthcare encounters, or other sources.",Choose the observation_period_type_concept_id that best represents how the period was determined. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=).,,
cdm,care_site,place_of_service_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"This is a high-level way of characterizing a Care Site. Typically, however, Care Sites can provide care in multiple settings (inpatient, outpatient, etc.) and this granularity should be reflected in the visit.","Choose the concept in the visit domain that best represents the setting in which healthcare is provided in the Care Site. If most visits in a Care Site are Inpatient, then the place_of_service_concept_id should represent Inpatient. If information is present about a unique Care Site (e.g. Pharmacy) then a Care Site record should be created. If this information is not available then set to 0. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Visit&standardConcept=Standard&page=2&pageSize=15&query=).",,
cdm,measurement,measurement_time,FALSE,FALSE,varchar(10),,,,,varchar(10),FALSE,FALSE,FALSE,FALSE,,,,,,,This is present for backwards compatibility and will be deprecated in an upcoming version.,,
cdm,measurement,measurement_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,"This field houses the verbatim value from the source data representing the Measurement that occurred. For example, this could be an ICD10 or Read code.",This code is mapped to a Standard Measurement Concept in the Standardized Vocabularies and the original code is stored here for reference.,,
cdm,measurement,unit_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,This field houses the verbatim value from the source data representing the unit of the Measurement that occurred.,This code is mapped to a Standard Condition Concept in the Standardized Vocabularies and the original code is stored here for reference.,,
cdm,measurement,value_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,This field houses the verbatim result value of the Measurement from the source data .,"If both a continuous and categorical result are given in the source data such that both VALUE_AS_NUMBER and VALUE_AS_CONCEPT_ID are both included, store the verbatim value that was mapped to VALUE_AS_CONCEPT_ID here.",,
cdm,note,note_date,TRUE,TRUE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,The date the note was recorded.,,"We don't expect to use this table, at least not initially.",
cdm,note,note_datetime,FALSE,FALSE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,If time is not given set the time to midnight.,"We don't expect to use this table, at least not initially.",
cdm,payer_plan_period,plan_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,This field represents the specific health benefit Plan the Person is enrolled in.,"Map the Plan directly to a standard CONCEPT_ID. If one does not exists please contact the vocabulary team. There is no global controlled vocabulary available for this information. The point is to stratify on this information and identify if Persons have the same health benefit Plan though the name of the Plan is not necessary. If not available, set to 0. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Plan&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,payer_plan_period,plan_source_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,"If the source data codes the Plan in an OMOP supported vocabulary store the concept_id here. If not available, set to 0.",,
cdm,procedure_occurrence,procedure_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Procedure,,,"The PROCEDURE_CONCEPT_ID field is recommended for primary use in analyses, and must be used for network studies. This is the standard concept mapped from the source value which represents a procedure","The CONCEPT_ID that the PROCEDURE_SOURCE_VALUE maps to. Only records whose source values map to standard concepts with a domain of ""Procedure"" should go in this table. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Procedure&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,metadata,name,TRUE,TRUE,varchar(250),,,,,varchar(250),FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,metadata,value_as_string,FALSE,FALSE,varchar(250),,,,,varchar(250),FALSE,FALSE,FALSE,FALSE,,,,,,,,,
cdm,procedure_occurrence,procedure_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Type Concept,,,"This field can be used to determine the provenance of the Procedure record, as in whether the procedure was from an EHR system, insurance claim, registry, or other sources.","Choose the PROCEDURE_TYPE_CONCEPT_ID that best represents the provenance of the record, for example whether it came from an EHR record or billing claim. If a procedure is recorded as an EHR encounter, the PROCEDURE_TYPE_CONCEPT would be 'EHR encounter record'. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=).",,
cdm,note,note_event_id,FALSE,FALSE,bigint,,,,,bigint,FALSE,FALSE,FALSE,FALSE,,,,,,,,"We don't expect to use this table, at least not initially.",
cdm,observation,qualifier_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"This field contains all attributes specifying the clinical fact further, such as as degrees, severities, drug-drug interaction alerts etc.","Use your best judgement as to what Concepts to use here and if they are necessary to accurately represent the clinical record. There is no restriction on the domain of these Concepts, they just need to be Standard.",,
cdm,person,ethnicity_source_concept_id,TRUE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"Due to the small number of options, this tends to be zero.","If the source data codes ethnicity in an OMOP supported vocabulary, store the concept_id here, otherwise set to 0.",Specific to United States. Do not use.,Do not populate. Specific to United States usage.
cdm,person,ethnicity_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,This field is used to store the ethnicity of the person from the source data. It is not intended for use in standard analytics but for reference only.,"If the person has an ethnicity other than the OMB standard of ""Hispanic"" or ""Not Hispanic"" store that value from the source data here.",Specific to United States. Do not use.,Do not populate. Specific to United States usage.
cdm,note_nlp,nlp_date,TRUE,TRUE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,The date of the note processing.,,"We don't expect to use this table, at least not initially.",
cdm,note_nlp,nlp_datetime,FALSE,FALSE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,The date and time of the note processing.,,"We don't expect to use this table, at least not initially.",
cdm,note,note_id,TRUE,TRUE,integer,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,A unique identifier for each note.,,"We don't expect to use this table, at least not initially.",
cdm,fact_relationship,relationship_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,,
cdm,relationship,relationship_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,,,
cdm,location_history,relationship_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"This is the relationship between the location and the entity (PERSON, PROVIDER, or CARE_SITE)",Concepts in this field must be in the Location class. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?standardConcept=Standard&conceptClass=Location&page=1&pageSize=15&query=&boosts). If the DOMAIN_ID is CARE_SITE this should be 0 and when the domain is PROVIDER the value is [Office](https://athena.ohdsi.org/search-terms/terms/4121722).,,
cdm,survey_conduct,respondent_type_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"This is a Concept that represents who actually recorded the answers to the survey. For example, this could be the patient or a research associate.","There is no specific domain or class for this field, just choose the one that best represents the value given in the source.",,
cdm,cost,revenue_code_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,A foreign key referring to a Standard Concept ID in the Standardized Vocabularies for Revenue codes belonging to the 'Revenue Code' vocabulary.,,,
cdm,note,note_title,FALSE,FALSE,varchar(250),,,,,varchar(250),FALSE,FALSE,FALSE,FALSE,,,,,,The title of the note.,,"We don't expect to use this table, at least not initially.",
cdm,note,note_source_value,FALSE,FALSE,varchar(50),,,,,varchar(50),FALSE,FALSE,FALSE,FALSE,,,,,,,The source value mapped to the NOTE_CLASS_CONCEPT_ID.,"We don't expect to use this table, at least not initially.",
cdm,note,note_text,TRUE,TRUE,varchar(MAX),,,,,varchar(MAX),FALSE,FALSE,FALSE,FALSE,,,,,,The content of the note.,,"We don't expect to use this table, at least not initially.",
cdm,note_nlp,note_nlp_id,TRUE,TRUE,bigint,,,,,uuid,TRUE,TRUE,FALSE,FALSE,,,,,,A unique identifier for the NLP record.,,"We don't expect to use this table, at least not initially.",
cdm,observation,observation_date,FALSE,FALSE,date,,,,,date,FALSE,FALSE,FALSE,FALSE,,,,,,"The date of the Observation. Depending on what the Observation represents this could be the date of a lab test, the date of a survey, or the date a patient's family history was taken.",For some observations the ETL may need to make a choice as to which date to choose.,,Only fill if related iso_interval field indicates a known single date(time)
cdm,observation,observation_datetime,TRUE,FALSE,datetime,,,,,datetime,FALSE,FALSE,FALSE,FALSE,,,,,,,If no time is given set to midnight (00:00:00).,,Only fill if related iso_interval field indicates a known single date(time)
cdm,note_nlp,note_id,TRUE,TRUE,integer,,,,,uuid,FALSE,FALSE,FALSE,FALSE,,,,,,This is the NOTE_ID for the NOTE record the NLP record is associated to.,,"We don't expect to use this table, at least not initially.",
cdm,drug_exposure,route_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,Route,,,,The standard CONCEPT_ID that the ROUTE_SOURCE_VALUE maps to in the route domain.,,
cdm,note_nlp,section_concept_id,FALSE,FALSE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,,"The SECTION_CONCEPT_ID should be used to represent the note section contained in the NOTE_NLP record. These concepts can be found as parts of document panels and are based on the type of note written, i.e. a discharge summary. These panels can be found as concepts with the relationship 'Subsumes' to CONCEPT_ID [45875957](https://athena.ohdsi.org/search-terms/terms/45875957).","We don't expect to use this table, at least not initially.",
cdm,source_to_concept_map,source_concept_id,TRUE,TRUE,integer,0,,2147483647,,integer,FALSE,FALSE,TRUE,TRUE,concept,concept_id,,,,"A foreign key to the Source
Concept that is being translated
into a Standard Concept.","This is either 0 or should be a number above 2 billion, which are the Concepts reserved for site-specific codes and mappings.",,
cdm,note_nlp,term_exists,FALSE,FALSE,varchar(1),,,,,varchar(1),FALSE,FALSE,FALSE,FALSE,,,,,,,"Term_exists is defined as a flag that indicates if the patient actually has or had the condition. Any of the following modifiers would make Term_exists false:
Negation = true
Subject = [anything other than the patient]
Conditional = true/li>
Rule_out = true
Uncertain = very low certainty or any lower certainties
A complete lack of modifiers would make Term_exists true.
","We don't expect to use this table, at least not initially.",
cdm,note_nlp,term_modifiers,FALSE,FALSE,varchar(2000),,,,,varchar(2000),FALSE,FALSE,FALSE,FALSE,,,,,,,"For the modifiers that are there, they would have to have these values:<br><br>
- Negation = false
- Subject = patient
- Conditional = false
- Rule_out = false
- Uncertain = true or high or moderate or even low (could argue about low). Term_modifiers will concatenate all modifiers for different types of entities (conditions, drugs, labs etc) into one string. Lab values will be saved as one of the modifiers.","We don't expect to use this table, at least not initially.",
cdm,note_nlp,snippet,FALSE,FALSE,varchar(250),,,,,varchar(250),FALSE,FALSE,FALSE,FALSE,,,,,,A small window of text surrounding the term,,"We don't expect to use this table, at least not initially.",
